Index,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntRegularProds,MntGoldProds,MntTotal,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmpOverall,Complain,Age,Customer_Days,marital_status,education
2287,81051,0,0,43,1142,29,249,38,29,1473,14,1487,1,5,5,12,2,0,0,0,1,1,2,0,55,2196,Married,PHD
2288,65169,0,0,23,1074,0,69,0,0,1097,46,1143,1,10,4,13,6,1,1,1,0,1,4,0,38,2325,Married,Graduation
2289,59868,0,1,37,771,51,154,54,10,886,154,1040,7,11,2,12,6,0,0,0,0,0,0,0,48,2501,Together,Graduation
2290,65695,0,1,50,371,32,189,0,58,644,6,650,2,5,4,10,4,0,0,0,0,0,0,0,60,2308,Married,PHD
2291,64857,0,0,78,556,14,717,210,0,1454,43,1497,1,7,5,10,4,0,0,0,0,0,0,0,64,2742,Single,Master
2292,45143,0,1,74,202,5,74,11,5,283,14,297,3,6,1,5,7,0,0,0,0,0,0,0,55,2466,Together,Master
2293,74805,0,1,14,209,162,209,41,162,746,37,783,5,4,7,10,2,0,0,0,0,0,0,0,65,2394,Together,2n Cycle
2294,59060,1,0,77,35,40,111,36,40,250,12,262,3,3,1,7,4,0,0,0,0,0,0,0,31,2328,Married,2n Cycle
2295,27238,1,1,39,37,0,17,0,0,51,3,54,3,3,0,3,9,0,0,0,0,0,0,0,58,2594,Single,PHD
2296,47009,0,1,89,171,45,73,59,10,268,90,358,4,3,2,8,4,0,0,0,0,0,0,0,55,2430,Together,Graduation
2297,46094,1,1,62,12,2,20,3,2,34,5,39,1,1,0,3,7,0,0,0,0,0,0,0,47,2178,Married,2n Cycle
2298,40321,1,1,59,44,4,21,6,0,48,27,75,2,3,0,3,7,0,0,0,0,0,0,0,48,2494,Married,Graduation
2299,37235,1,0,68,20,2,9,4,6,21,20,41,1,1,1,2,4,0,0,0,0,0,0,0,36,2307,Together,Graduation
2300,81843,0,0,13,779,86,537,34,69,1367,138,1505,1,5,9,12,3,0,0,0,0,0,0,0,60,2592,Married,Master
2301,46692,0,1,37,170,6,97,24,12,221,88,309,3,6,1,5,6,0,0,0,0,0,0,0,62,2547,Together,Master
2302,77382,0,1,36,491,48,231,112,105,853,134,987,2,5,7,12,1,0,0,0,0,1,1,0,52,2332,Together,Graduation
2303,37774,2,0,28,173,8,107,7,2,121,176,297,4,7,2,3,9,0,0,1,0,0,1,1,43,2823,Single,Graduation
2304,18393,1,0,2,7,10,13,16,0,42,4,46,2,3,0,3,8,0,0,0,0,0,0,0,46,2251,Married,Basic
2305,72828,0,1,17,1205,0,235,19,14,1268,205,1473,6,6,3,13,7,0,0,0,0,0,0,0,58,2659,Married,Master
2306,24711,0,0,86,10,7,25,6,3,44,7,51,1,3,0,3,7,0,0,0,0,0,0,0,38,2231,Married,Graduation
2307,45503,1,0,54,97,4,44,6,1,134,18,152,1,3,1,4,5,0,0,0,0,0,0,0,45,2436,Married,PHD
2308,6560,0,0,2,67,11,26,4,3,-151,262,111,0,1,0,1,17,0,0,0,0,0,0,0,38,2358,Single,Master
2309,71604,0,0,3,345,53,528,98,75,1002,97,1099,1,8,3,5,4,0,0,1,0,0,1,0,75,2383,Together,PHD
2310,27244,1,0,84,6,5,17,3,24,9,46,55,2,2,2,2,7,0,0,0,0,0,0,0,41,2273,Married,Graduation
2311,48752,1,1,8,73,57,100,71,15,316,0,316,5,6,1,5,9,0,0,0,0,0,0,0,51,2723,Married,Graduation
2312,71434,0,1,4,711,36,217,172,96,1064,168,1232,3,7,4,7,4,1,0,0,1,0,2,0,58,2443,Married,Graduation
2313,90842,0,0,57,774,70,118,182,187,1238,93,1331,1,4,9,13,1,0,0,0,0,0,0,0,72,2494,Single,Graduation
2314,88097,1,0,24,163,0,480,0,126,694,75,769,1,6,5,8,9,1,0,0,1,1,3,0,42,2839,Married,Master
2315,51948,0,1,51,82,33,54,71,30,229,41,270,2,5,2,4,5,0,0,0,0,0,0,0,45,2444,Married,Graduation
2316,71853,0,0,29,358,108,413,141,97,1085,32,1117,1,2,8,6,1,0,0,0,0,0,0,0,38,2576,Together,Graduation
2317,35876,0,0,13,66,2,40,4,3,101,14,115,1,3,1,3,6,0,0,0,0,0,0,0,37,2229,Married,Master
2318,40049,0,1,23,13,6,7,0,3,26,3,29,1,1,0,3,6,0,0,0,0,0,0,0,68,2415,Widow,Graduation
2319,39660,1,0,36,139,13,78,20,13,227,36,263,3,7,1,3,9,0,0,0,0,0,0,0,38,2849,Single,Graduation
2320,50127,0,1,88,274,0,21,4,6,290,15,305,1,5,1,6,6,0,0,0,1,0,1,0,58,2190,Together,Graduation
2321,43263,0,1,2,262,6,61,0,10,237,102,339,3,5,2,6,5,0,0,0,0,0,0,0,43,2744,Married,Master
2322,62845,1,1,3,1099,0,45,0,0,1110,34,1144,11,3,4,10,8,0,0,0,1,0,1,0,71,2795,Married,Master
2323,18929,0,0,15,32,0,8,23,4,49,18,67,1,1,0,4,6,0,0,0,0,0,0,0,30,2657,Married,Graduation
2324,24367,1,0,58,2,4,2,0,11,14,5,19,1,1,0,2,9,0,0,0,0,0,0,0,38,2625,Single,Basic
2325,33249,1,0,11,6,10,21,19,14,28,42,70,2,2,1,3,6,0,0,0,0,0,0,0,45,2653,Single,Graduation
2326,26887,0,1,27,6,7,4,3,4,18,6,24,1,1,0,3,6,0,0,0,0,0,0,0,61,2663,Married,2n Cycle
2327,50150,0,0,32,135,46,92,65,61,388,11,399,2,5,2,7,5,0,0,0,0,0,0,0,37,2533,Married,PHD
2328,62061,0,1,12,641,7,84,0,30,724,38,762,3,10,4,7,6,0,0,0,1,0,1,0,44,2461,Together,Graduation
2329,85696,0,0,88,714,76,395,116,0,1289,12,1301,1,4,6,9,1,0,0,0,0,0,0,0,58,2581,Divorced,PHD
2330,76542,0,0,91,794,73,573,0,29,1455,14,1469,1,4,8,10,2,0,0,0,0,0,0,0,64,2615,Together,PHD
2331,70515,0,0,12,420,0,452,182,64,978,140,1118,1,6,6,4,2,0,0,0,0,0,0,0,27,2410,Single,Graduation
2332,18227,1,0,21,1,2,7,4,3,6,11,17,1,0,1,2,8,0,0,0,0,0,0,0,33,2757,Together,Graduation
2333,69139,0,1,23,86,12,75,33,15,215,6,221,1,4,1,5,4,0,0,0,0,0,0,0,55,2312,Married,Graduation
2334,69109,0,0,10,823,25,459,124,29,1365,95,1460,1,6,6,7,4,0,0,0,0,1,1,0,38,2756,Married,Graduation
2335,69627,0,1,35,231,161,215,171,30,755,53,808,2,8,2,11,5,0,0,0,0,0,0,0,58,2628,Single,Graduation
2336,38136,1,0,69,8,15,27,0,20,37,33,70,2,3,1,2,8,0,0,1,0,0,1,0,42,2592,Married,Graduation
2337,62159,0,0,68,182,17,259,77,70,576,29,605,1,6,2,10,4,0,0,0,0,0,0,0,74,2221,Single,PHD
2338,80695,0,0,85,557,129,984,193,37,1882,18,1900,1,5,8,5,2,0,0,0,0,0,0,0,57,2341,Single,Graduation
2339,33316,1,1,34,79,1,31,4,4,107,12,119,3,2,1,4,6,0,0,0,0,0,0,0,49,2427,Single,Master
2340,58554,1,1,55,368,24,68,38,0,410,88,498,6,8,2,6,7,0,0,0,0,0,0,0,52,2800,Together,Graduation
2341,17256,1,0,10,6,4,14,8,8,18,22,40,2,2,1,2,8,0,0,1,0,0,1,0,28,2377,Married,Basic
2342,53034,1,1,30,160,15,196,15,11,347,50,397,8,6,1,7,8,0,0,0,0,0,0,0,46,2554,Divorced,Graduation
2343,52203,0,0,36,488,21,238,56,108,883,28,911,1,8,7,11,6,0,0,0,0,0,0,0,70,2857,Together,2n Cycle
2344,59601,0,1,14,691,7,69,0,7,751,23,774,4,2,2,7,8,0,0,0,1,0,1,0,43,2498,Divorced,2n Cycle
2345,75154,0,1,79,543,10,205,160,143,979,82,1061,1,6,3,6,3,0,0,0,0,0,0,0,62,2822,Single,Master
2346,47025,0,1,52,254,7,108,20,0,363,26,389,3,6,3,5,6,0,0,0,0,0,0,0,44,2393,Single,Graduation
2347,37971,1,0,97,5,4,10,2,2,16,7,23,1,1,0,3,8,0,0,0,0,0,0,0,47,2375,Married,Graduation
2348,41335,1,0,24,112,19,21,16,14,177,5,182,3,4,1,4,7,0,0,0,0,0,0,0,52,2344,Divorced,Master
2349,67267,0,1,0,134,11,59,15,2,191,30,221,1,3,2,5,2,0,0,0,0,0,0,0,62,2206,Married,Graduation
2350,57338,0,1,96,143,6,52,11,8,203,17,220,2,4,1,5,5,0,0,0,0,0,0,0,45,2220,Single,Graduation
2351,50523,1,1,89,51,4,24,4,7,89,1,90,2,2,0,4,6,0,0,0,0,0,0,0,60,2345,Together,2n Cycle
2352,35791,2,1,94,27,0,5,0,0,29,3,32,2,1,0,3,8,0,0,0,0,0,0,0,55,2578,Single,Master
2353,50611,0,1,98,459,0,24,6,0,485,4,489,6,4,5,7,6,0,0,0,1,0,1,0,60,2792,Divorced,PHD
2354,56242,0,1,72,689,8,167,11,8,795,88,883,5,8,4,11,6,0,0,0,0,0,0,0,51,2642,Married,PHD
2355,48904,0,1,1,283,10,38,0,13,317,27,344,4,7,2,4,8,0,0,0,0,0,0,0,60,2733,Single,Graduation
2356,56243,1,2,26,347,0,35,4,3,382,7,389,6,4,2,8,5,0,0,0,0,0,0,0,45,2340,Single,Graduation
2357,21355,1,0,5,5,13,14,0,5,6,31,37,2,2,1,2,6,0,0,1,0,0,1,0,35,2472,Married,Graduation
2358,57420,0,1,22,280,0,18,0,0,274,24,298,3,5,1,6,7,0,0,0,1,0,1,0,49,2528,Together,Master
2359,46390,0,1,56,95,14,64,2,9,146,38,184,1,4,2,3,7,0,0,0,0,0,0,0,65,2214,Divorced,Master
2360,54342,1,1,74,84,10,34,11,10,121,28,149,4,3,1,4,6,0,0,0,0,0,0,0,64,2520,Together,2n Cycle
2361,20895,1,0,24,18,3,17,3,0,37,4,41,1,2,0,3,9,0,0,0,0,0,0,0,47,2790,Married,Graduation
2362,92344,0,0,9,992,24,694,51,19,1661,119,1780,0,5,10,5,1,0,0,1,0,1,2,0,72,2324,Married,Graduation
2363,26907,1,1,10,9,1,7,0,3,18,2,20,2,1,0,3,7,0,0,0,0,0,0,0,44,2472,Together,2n Cycle
2364,44964,1,1,35,19,1,17,2,0,37,2,39,1,1,0,3,8,0,0,0,0,0,0,0,40,2719,Together,Graduation
2365,75507,0,0,56,709,93,374,104,80,1280,80,1360,1,8,6,6,3,0,0,0,0,0,0,0,41,2217,Together,Graduation
2366,53761,1,1,7,158,0,76,13,7,183,71,254,6,4,4,3,5,0,0,0,0,0,0,0,48,2420,Married,Master
2367,22682,1,0,51,10,14,29,4,2,23,36,59,3,2,1,4,4,0,0,0,0,0,0,0,47,2428,Together,Graduation
2368,38887,1,0,17,25,1,13,0,0,36,3,39,1,1,0,3,7,0,0,0,0,0,0,0,48,2278,Together,PHD
2369,41658,1,1,30,8,4,12,15,4,14,29,43,2,1,1,2,4,0,0,0,0,0,0,0,45,2756,Single,2n Cycle
2370,29791,1,0,21,14,0,6,0,0,20,0,20,2,2,0,3,5,0,0,0,0,0,0,0,48,2204,Married,PHD
2371,63915,0,2,2,622,7,115,30,0,759,15,774,2,6,3,12,5,0,0,0,0,0,0,0,64,2493,Married,Master
2372,39996,1,1,85,11,0,3,0,0,13,1,14,1,1,0,2,6,0,0,0,0,0,0,0,46,2197,Divorced,Graduation
2373,26759,1,0,65,25,3,16,8,5,55,2,57,2,2,1,3,6,0,0,0,0,0,0,0,48,2301,Divorced,Graduation
2374,63841,0,1,64,635,15,100,20,7,646,131,777,1,9,3,9,6,0,0,0,0,0,0,0,52,2593,Divorced,Master
2375,51039,1,1,11,100,64,79,65,0,199,109,308,2,6,2,4,7,0,0,0,0,0,0,0,51,2725,Married,PHD
2376,60544,1,1,92,201,2,43,3,5,219,35,254,4,5,1,5,6,0,0,0,0,0,0,0,59,2832,Married,Graduation
2377,65685,0,1,54,642,14,49,0,7,655,57,712,1,9,2,9,5,0,0,0,0,0,0,0,48,2251,Married,Graduation
2378,37716,0,1,4,97,1,41,6,2,106,41,147,2,4,1,3,7,0,0,0,0,0,0,0,67,2228,Married,Graduation
2379,36864,0,1,53,204,5,39,17,0,176,89,265,3,5,2,4,8,0,0,0,0,0,0,0,63,2844,Single,Graduation
2380,44511,1,0,39,513,7,133,46,14,699,14,713,6,8,4,8,8,0,0,0,0,0,0,0,50,2784,Married,Master
2381,36947,1,1,49,88,3,21,4,1,88,29,117,4,3,0,4,9,0,0,0,0,0,0,0,53,2850,Married,PHD
2382,47352,0,1,70,172,12,112,8,0,289,15,304,4,6,1,5,7,0,0,0,0,0,0,0,69,2603,Together,Master
2383,67087,0,1,40,329,35,222,130,35,708,43,751,2,7,5,8,4,0,0,0,0,0,0,0,67,2353,Married,Master
2384,57045,0,1,40,296,13,104,11,13,420,17,437,3,4,2,9,3,0,0,0,0,0,0,0,70,2818,Married,Graduation
2385,36957,1,1,43,100,2,16,2,1,90,31,121,4,3,2,2,9,0,0,0,0,0,0,0,67,2820,Divorced,PHD
2386,69389,0,1,17,422,7,238,69,46,767,15,782,1,7,2,12,4,0,0,0,0,0,0,0,43,2798,Married,PHD
2387,80134,1,0,40,1218,16,272,104,0,1530,80,1610,2,5,3,6,6,1,0,0,1,1,3,0,48,2564,Married,Graduation
2388,43142,1,1,84,5,1,7,2,1,12,4,16,1,1,0,2,7,0,0,0,0,0,0,0,51,2290,Married,Master
2389,80589,0,0,25,507,93,520,242,40,1376,26,1402,1,5,10,5,1,1,0,0,0,0,1,0,76,2317,Married,Graduation
2390,34412,1,0,62,52,12,50,4,36,99,55,154,3,5,0,3,9,0,0,0,0,0,0,0,30,2660,Single,Graduation
2391,57537,1,0,83,191,56,139,51,8,345,100,445,4,4,3,8,4,0,0,0,0,0,0,0,41,2543,Single,Graduation
2392,22634,0,0,47,2,23,11,8,6,4,46,50,1,2,1,2,8,0,0,0,0,0,0,0,54,2688,Together,Basic
2393,51315,0,0,45,68,28,39,16,30,140,41,181,1,2,2,5,2,0,0,0,0,0,0,0,72,2285,Together,Graduation
2394,36026,2,1,34,20,4,10,6,4,27,17,44,2,2,0,3,6,0,0,0,0,0,0,0,48,2264,Married,Graduation
2395,24639,1,1,3,20,3,16,0,4,42,1,43,3,2,0,4,6,0,0,0,0,0,0,0,47,2311,Married,Graduation
2396,34578,2,1,1,7,0,1,0,0,8,0,8,1,1,0,2,6,0,0,0,0,0,0,0,48,2238,Together,PHD
2397,65704,0,0,18,279,172,74,38,8,325,246,571,1,2,10,10,1,0,0,0,0,0,0,0,48,2418,Single,2n Cycle
2398,63810,0,1,45,977,12,253,16,12,1169,101,1270,4,4,3,12,8,0,0,0,1,0,1,0,54,2754,Single,Graduation
2399,54132,0,1,81,30,1,8,0,0,36,3,39,1,1,0,3,7,0,0,0,0,0,0,0,51,2292,Together,PHD
2400,18690,0,0,77,6,1,7,23,4,22,19,41,1,1,1,2,8,0,0,0,0,0,0,0,61,2707,Married,Graduation
2401,28164,1,0,23,3,18,26,11,8,54,12,66,3,2,0,4,7,0,0,0,0,0,0,0,50,2580,Married,Graduation
2402,34596,1,0,48,14,0,2,0,0,9,7,16,1,1,0,2,8,0,0,0,0,0,0,0,46,2601,Married,PHD
2403,43269,1,0,61,10,1,7,0,0,17,1,18,1,1,0,2,8,0,0,0,0,0,0,0,48,2445,Married,PHD
2404,38741,1,1,60,7,10,17,8,6,35,13,48,2,2,0,3,7,0,0,0,0,0,0,0,62,2250,Single,2n Cycle
2405,31907,0,0,75,33,87,64,175,16,301,74,375,1,6,1,6,7,0,0,0,0,0,0,0,48,2641,Single,Graduation
2406,27100,1,0,64,12,0,13,2,0,17,10,27,1,1,0,3,7,0,0,0,0,0,0,0,37,2609,Married,Master
2407,31163,1,0,54,2,3,10,11,2,18,10,28,1,1,0,3,6,0,0,0,0,0,0,0,47,2295,Divorced,2n Cycle
2408,92533,0,0,84,693,21,118,110,147,1047,42,1089,1,6,5,11,2,1,0,0,0,1,2,0,35,2351,Married,Graduation
2409,34853,1,1,75,9,3,15,2,3,30,2,32,2,2,0,3,6,0,0,0,0,0,0,0,47,2347,Single,Graduation
2410,70844,1,1,16,129,26,67,3,67,290,2,292,5,6,1,5,7,0,0,0,0,0,0,0,53,2401,Divorced,Graduation
2411,31086,1,1,79,16,2,11,3,0,16,16,32,2,1,1,2,8,0,0,1,0,0,1,0,41,2580,Married,2n Cycle
2412,60544,1,1,92,201,2,43,3,5,219,35,254,4,5,1,5,6,0,0,0,0,0,0,0,59,2832,Married,Graduation
2413,20491,0,0,16,5,4,5,4,2,10,10,20,1,0,1,2,7,0,0,0,0,0,0,0,34,2679,Together,2n Cycle
2414,42523,0,0,96,14,36,11,3,26,55,35,90,1,1,1,4,2,0,0,0,0,0,0,0,56,2226,Married,Graduation
2415,39922,1,0,30,29,12,59,19,1,84,36,120,2,3,0,4,8,0,0,0,0,0,0,0,37,2659,Married,Graduation
2416,33402,1,1,60,26,2,19,10,5,54,8,62,3,2,1,3,8,0,0,0,0,0,0,0,68,2505,Together,Graduation
2417,36408,1,1,11,9,1,4,3,2,16,3,19,1,1,0,2,6,0,0,0,0,0,0,0,71,2440,Married,Master
2418,21645,1,0,75,14,0,23,4,5,27,19,46,3,3,0,3,9,0,0,0,0,0,0,0,41,2823,Together,Graduation
2419,78427,0,0,36,972,19,595,180,26,1654,138,1792,3,3,7,10,3,1,0,0,0,0,1,0,72,2772,Widow,Master
2420,82657,0,0,71,966,168,672,246,105,2031,126,2157,1,7,5,10,4,1,0,0,1,0,2,0,74,2434,Together,Graduation
2421,51876,0,0,88,99,27,102,28,48,298,6,304,1,2,2,8,1,0,0,0,0,0,0,0,62,2416,Married,Graduation
2422,78041,0,0,93,482,35,553,72,160,1285,17,1302,1,4,4,9,2,0,0,0,0,0,0,0,49,2719,Married,2n Cycle
2423,52852,0,1,93,714,8,99,11,0,785,47,832,4,10,7,5,8,0,0,1,0,0,1,0,63,2734,Married,Graduation
2424,70038,0,0,54,587,54,348,71,54,984,130,1114,1,4,4,8,2,0,0,0,0,0,0,0,38,2406,Together,PHD
2425,69401,0,1,41,399,27,159,58,8,612,39,651,4,4,4,5,2,0,0,0,0,0,0,0,47,2257,Together,2n Cycle
2426,46053,1,0,46,56,10,92,19,7,159,25,184,3,3,2,4,5,0,0,0,0,0,0,0,48,2656,Together,Graduation
2427,77343,0,0,28,227,151,573,98,54,1072,31,1103,1,3,4,9,1,0,0,0,0,0,0,0,55,2179,Married,Graduation
2428,73892,0,0,40,703,102,601,0,58,1421,43,1464,1,3,11,8,1,0,0,0,0,0,0,0,67,2387,Single,Graduation
2429,40304,1,0,82,37,0,17,0,0,51,3,54,1,2,0,3,7,0,0,0,0,0,0,0,53,2431,Single,PHD
2430,32727,0,0,38,167,13,180,86,13,389,70,459,2,7,3,5,8,0,0,0,0,0,0,0,55,2829,Together,PHD
2431,68695,0,0,3,458,81,356,106,50,1011,40,1051,1,4,4,7,2,0,0,0,0,0,0,0,51,2163,Together,Graduation
2432,43300,0,1,87,91,3,52,2,1,118,31,149,3,4,0,4,8,0,0,0,0,0,0,0,49,2783,Divorced,Graduation
2433,26290,1,1,49,15,8,16,11,5,33,22,55,4,2,0,4,6,0,0,0,0,0,0,0,48,2692,Together,Graduation
2434,93790,0,0,16,1302,68,731,89,114,2259,45,2304,0,6,7,12,2,1,0,0,1,1,3,0,50,2296,Single,Graduation
2435,38410,0,0,65,153,64,123,116,64,506,14,520,2,5,2,9,6,0,0,0,0,0,0,0,46,2812,Married,PHD
2436,64866,0,1,9,508,5,21,7,5,536,10,546,4,7,3,7,5,0,0,0,1,0,1,0,70,2313,Widow,Master
2437,57957,0,1,24,290,59,177,77,5,579,29,608,7,4,6,8,3,0,0,0,0,0,0,1,61,2473,Together,Graduation
2438,46015,1,1,25,38,0,2,0,0,34,6,40,1,1,0,3,7,0,1,1,0,0,2,0,65,2236,Together,PHD
2439,16531,1,0,43,2,13,6,7,5,22,11,33,3,3,0,3,7,0,0,0,0,0,0,0,42,2170,Together,Graduation
2440,28072,1,0,10,30,0,10,2,0,37,5,42,1,1,0,3,7,0,0,0,0,0,0,0,34,2515,Married,Master
2441,49476,0,1,29,386,23,95,54,41,403,196,599,4,2,11,5,2,0,0,0,0,0,0,0,57,2533,Divorced,Master
2442,50725,0,1,45,443,10,75,0,10,490,48,538,4,8,1,8,8,0,0,0,0,0,0,0,67,2660,Married,Graduation
2443,83844,0,0,57,901,31,345,75,31,1192,191,1383,1,4,4,11,1,0,0,0,0,1,1,0,68,2572,Together,Graduation
2444,41145,1,1,20,9,0,3,0,0,11,1,12,1,0,0,3,3,0,0,0,0,0,0,0,70,2300,Married,PHD
2445,67419,0,1,29,846,84,352,91,56,1387,42,1429,4,9,4,8,5,0,0,0,0,0,0,0,50,2688,Together,Graduation
2446,23162,1,1,82,8,3,9,19,4,21,22,43,3,1,1,3,6,0,0,0,0,0,0,0,50,2349,Married,2n Cycle
2447,34380,1,0,68,72,7,58,13,1,127,24,151,4,4,1,3,8,0,0,0,0,0,0,0,43,2582,Married,Graduation
2448,34704,0,1,65,29,0,5,0,1,30,5,35,1,1,0,3,5,0,0,0,0,0,0,0,54,2587,Single,Graduation
2449,94871,0,2,99,169,24,553,188,0,790,144,934,1,8,5,4,7,0,0,0,1,1,2,0,51,2825,Married,PHD
2450,65148,0,1,9,460,35,422,33,12,809,153,962,2,6,6,7,4,0,0,0,0,0,0,0,62,2749,Married,Graduation
2451,39898,0,1,20,69,8,26,12,7,110,12,122,2,3,0,4,7,0,0,0,0,0,0,0,66,2661,Together,Graduation
2452,64857,0,0,78,556,14,717,210,0,1454,43,1497,1,7,5,10,4,0,0,0,0,0,0,0,64,2742,Single,Master
2453,59892,0,1,26,73,0,13,0,1,87,0,87,1,2,1,3,3,0,0,0,0,0,0,0,50,2398,Married,PHD
2454,41020,0,0,68,112,1,54,7,7,145,36,181,1,3,2,4,3,0,0,0,0,0,0,0,33,2403,Single,Master
2455,57072,0,1,79,944,0,60,0,0,974,30,1004,2,7,5,13,5,0,0,1,0,0,1,0,59,2315,Married,PHD
2456,60474,0,1,25,265,199,303,234,9,840,170,1010,7,10,2,12,7,0,0,0,0,0,0,0,41,2613,Single,Graduation
2457,62807,0,1,83,526,28,135,10,21,621,99,720,3,5,3,12,5,0,0,0,0,0,0,0,60,2826,Together,Graduation
2458,19414,1,0,32,2,3,12,3,5,18,7,25,1,1,0,3,8,0,0,0,0,0,0,0,39,2415,Together,2n Cycle
2459,19107,1,0,49,2,4,9,10,5,14,16,30,2,1,0,3,7,0,0,0,0,0,0,0,40,2470,Married,Graduation
2460,75484,0,1,50,378,97,259,197,194,1091,34,1125,2,7,3,6,4,0,0,0,0,0,0,0,44,2855,Together,2n Cycle
2461,70379,0,1,84,553,25,142,65,67,844,8,852,3,6,3,13,4,0,0,0,0,0,0,0,44,2642,Single,Master
2462,79419,0,0,96,751,127,687,20,15,1569,31,1600,1,4,6,4,2,0,0,0,0,0,0,0,50,2166,Together,Master
2463,64014,2,1,56,406,0,30,0,0,428,8,436,7,8,2,5,7,1,0,0,0,0,1,0,74,2178,Together,PHD
2464,76998,0,1,85,1449,89,161,69,35,1696,107,1803,2,11,8,8,6,0,0,0,0,1,1,0,65,2693,Married,Graduation
2465,49854,1,0,63,123,17,171,39,0,320,30,350,5,6,2,5,6,0,0,0,0,0,0,0,48,2390,Together,Master
2466,60585,1,1,17,267,42,309,55,42,694,21,715,10,7,4,9,5,0,0,0,0,0,0,0,49,2529,Married,PHD
2467,42873,1,1,11,209,0,40,3,2,239,15,254,4,6,1,4,8,0,0,0,0,0,0,0,70,2683,Divorced,PHD
2468,87679,0,0,62,1259,172,815,97,148,2458,33,2491,1,7,11,10,4,1,0,1,0,1,3,0,32,2496,Together,Graduation
2469,57867,1,0,48,344,35,178,15,23,578,17,595,7,7,2,9,6,0,0,0,0,0,0,0,42,2430,Together,Graduation
2470,35765,1,0,86,22,3,30,0,5,45,15,60,2,2,0,4,6,0,0,0,0,0,0,0,30,2359,Married,Graduation
2471,65492,0,0,73,247,161,295,210,85,951,47,998,2,4,7,13,2,0,0,0,0,0,0,0,61,2313,Married,Graduation
2472,32952,1,0,36,38,0,12,3,1,53,1,54,1,2,0,3,7,0,0,0,0,0,0,0,43,2369,Divorced,Graduation
2473,53374,0,1,34,896,10,101,13,10,996,34,1030,6,4,2,9,9,0,0,1,0,0,1,0,51,2841,Together,PHD
2474,71706,0,1,16,931,56,253,91,98,1415,14,1429,4,9,5,7,5,0,0,0,0,0,0,0,61,2752,Together,Graduation
2475,68487,0,0,48,758,12,385,33,89,1188,89,1277,1,9,7,13,4,0,0,0,0,0,0,0,32,2691,Married,Graduation
2476,53253,1,1,61,216,9,57,20,9,186,125,311,7,4,3,5,5,0,0,0,0,0,0,0,45,2662,Together,Master
2477,31163,1,0,54,2,3,10,11,2,18,10,28,1,1,0,3,6,0,0,0,0,0,0,0,47,2295,Divorced,2n Cycle
2478,42014,1,0,56,244,15,108,4,15,336,50,386,6,7,1,6,8,0,0,0,0,0,0,0,43,2840,Married,Graduation
2479,54108,1,1,74,539,6,91,8,6,553,97,650,13,8,2,9,8,0,0,0,0,0,0,0,47,2760,Married,Master
2480,49667,0,0,35,1181,26,120,17,13,1318,39,1357,2,5,10,5,8,0,0,1,0,0,1,0,65,2837,Single,PHD
2481,63206,0,0,65,750,8,125,11,8,876,26,902,1,4,3,6,2,0,0,0,0,1,1,0,46,2260,Married,Master
2482,57136,1,1,48,306,5,109,21,109,458,92,550,9,5,2,10,6,0,0,0,0,0,0,0,48,2514,Married,Master
2483,46772,0,1,88,350,104,189,197,151,934,57,991,6,11,8,5,8,0,0,1,0,0,1,0,45,2758,Together,2n Cycle
2484,78931,0,0,19,331,197,170,58,152,873,35,908,1,2,8,13,1,0,0,0,0,0,0,0,49,2406,Married,PHD
2485,53977,0,1,21,620,16,165,0,24,743,82,825,5,5,5,12,5,0,0,0,0,0,0,0,62,2545,Together,Graduation
2486,84219,0,0,27,434,137,400,45,137,1108,45,1153,1,3,4,10,1,0,0,0,0,0,0,0,32,2306,Married,Graduation
2487,46098,1,1,86,57,0,27,0,0,48,36,84,4,3,2,2,8,0,0,0,0,0,0,0,45,2839,Single,Master
2488,73538,0,1,92,811,76,428,99,137,1444,107,1551,3,10,4,9,7,0,0,0,0,0,0,0,55,2740,Married,Graduation
2489,79529,0,0,1,423,42,706,73,197,1244,197,1441,1,4,8,9,2,0,0,0,0,0,0,0,34,2222,Married,Graduation
2490,20981,0,0,14,2,12,10,6,13,13,30,43,1,3,1,2,8,0,0,0,0,0,0,0,43,2584,Together,2n Cycle
2491,51766,1,0,74,60,51,87,6,20,173,51,224,2,4,2,4,5,0,0,0,0,0,0,0,40,2269,Single,Graduation
2492,55759,0,1,84,675,0,85,10,7,700,77,777,5,10,3,8,8,0,0,0,0,0,0,0,58,2737,Married,Graduation
2493,33039,1,0,4,30,8,12,8,8,54,12,66,1,2,0,4,5,0,0,0,0,0,0,0,42,2452,Married,Graduation
2494,37787,1,0,50,40,1,40,4,3,70,18,88,1,3,0,3,8,0,0,0,0,0,0,0,48,2441,Married,Master
2495,27242,1,0,2,3,17,26,20,1,28,39,67,2,2,0,3,9,0,0,0,0,0,0,0,50,2754,Single,Graduation
2496,87188,0,0,73,910,111,724,49,74,1813,55,1868,1,10,2,6,3,0,0,0,0,0,0,0,37,2550,Single,PHD
2497,69930,0,0,21,252,98,827,219,70,1270,196,1466,1,4,5,12,3,0,0,0,0,0,0,0,49,2558,Together,Graduation
